radio;mnc;lon;lat;created
2G;Movistar;-78.47099;-0.12999;1456600602
2G;Movistar;-78.471124;-0.12237;1456600662
2G;Movistar;-78.470535;-0.100545;1456601002
2G;Movistar;-78.4538;-0.181219;1456618452
2G;Movistar;-78.416977;-0.215405;1456619022
2G;Movistar;-78.394229;-0.208585;1456620073
2G;Movistar;-78.449249;-0.199127;1456601639
2G;Movistar;-78.469822;-0.166142;1456621929
2G;Movistar;-78.463669;-0.159817;1456622064
2G;Movistar;-78.476872;-0.130158;1456622654
2G;Movistar;-78.482472;-0.113825;1456622924
2G;Movistar;-78.487701;-0.109863;1456603230
3G;Claro;-78.522668;-0.249305;1456750869
3G;Claro;-78.523827;-0.251466;1456750869
3G;Claro;-78.514476;-0.23393;1456750870
3G;Claro;-78.423453;-0.327472;1456750870
3G;Claro;-78.543777;-0.251083;1456750870
3G;Claro;-78.473281860352;-0.11741638183594;1451897150
3G;Claro;-78.484268;-0.098648;1456750873
3G;Claro;-78.444383;-0.106938;1456750873
3G;Claro;-78.491134643555;-0.10780334472656;1452182650
3G;Claro;-78.433004;-0.333868;1456750875
3G;Claro;-78.508644;-0.236206;1456750869
3G;Claro;-78.518427;-0.237003;1456750870
2G;Claro;-78.402786;-0.325699;1456750871
3G;Claro;-78.467347;-0.149198;1456750871
2G;Claro;-78.486813;-0.254264;1456750871
3G;Claro;-78.488541;-0.103378;1452785343
3G;Claro;-78.49205;-0.105057;1452182600
3G;Claro;-78.491364;-0.106659;1455705223
3G;Claro;-78.491134643555;-0.11192321777344;1452182700
3G;Claro;-78.489761352539;-0.11466979980469;1452182919
3G;Claro;-78.457599;-0.093882;1456750874
3G;Claro;-78.489487;-0.112198;1452182851
2G;Claro;-78.474655151367;-0.24238586425781;1452270231
3G;Claro;-78.484955;-0.230026;1455697194
2G;Claro;-78.433456420898;-0.34400939941406;1451894562
3G;Claro;-78.463668823242;-0.13389587402344;1451985297
3G;Claro;-78.462295532227;-0.084457397460938;1451927179
3G;Claro;-78.445663;-0.114365;1456750874
3G;Claro;-78.489761;-0.113983;1452182880
3G;Claro;-78.490448;-0.112267;1456750874
3G;Claro;-78.491135;-0.10952;1456750874
3G;Claro;-78.467102;-0.090637;1456750876
3G;Claro;-78.480835;-0.138359;1456750876
2G;Claro;-78.505211;-0.093727;1452938310
3G;Claro;-78.462295532227;-0.084457397460938;1451927166
3G;Claro;-78.459549;-0.135956;1451984748
3G;Claro;-78.481522;-0.092697;1456750873
3G;Claro;-78.489271;-0.100348;1452785415
3G;Claro;-78.456802;-0.206955;1456734377
3G;Claro;-78.452682495117;-0.18882751464844;1452853589
3G;Claro;-78.527625;-0.241454;1456750876
2G;Claro;-78.469162;-0.147629;1456750876
3G;Claro;-78.465042114258;-0.14350891113281;1453134210
3G;Claro;-78.476578;-0.130875;1456750872
3G;Claro;-78.484268188477;-0.10643005371094;1451928878
3G;Claro;-78.458862;-0.138702;1451984773
3G;Claro;-78.475418;-0.124435;1456750872
3G;Claro;-78.489761352539;-0.10368347167969;1452679360
3G;Claro;-78.459548950195;-0.20530700683594;1452242454
3G;Claro;-78.473282;-0.10231;1456750876
3G;Claro;-78.470535;-0.146255;1456750876
2G;Claro;-78.377151;-0.170975;1452856562
3G;Claro;-78.500748;-0.105057;1456750879
2G;Claro;-78.423843;-0.146942;1452858354
3G;Claro;-78.49250793457;-0.16548156738281;1453107845
3G;Claro;-78.494568;-0.195007;1453211598
3G;Claro;-78.486832;-0.152023;1456750882
3G;Claro;-78.496039;-0.20668;1456750882
3G;Claro;-78.504197;-0.21983;1456750884
3G;Claro;-78.48221;-0.184375;1456750886
2G;Claro;-78.47176;-0.10506;1456750876
3G;Claro;-78.498917;-0.243759;1456750878
3G;Claro;-78.374404907227;-0.17372131347656;1452856499
3G;Claro;-78.491871;-0.172693;1456750881
3G;Claro;-78.452682495117;-0.18470764160156;1456750881
3G;Claro;-78.49823;-0.229797;1456750881
3G;Claro;-78.492842;-0.204375;1456750882
3G;Claro;-78.490764;-0.193588;1456750882
3G;Claro;-78.511734008789;-0.18882751464844;1453712618
3G;Claro;-78.511734008789;-0.18882751464844;1453712620
2G;Claro;-78.496337;-0.185024;1456750885
3G;Claro;-78.498001098633;-0.15861511230469;1453989041
3G;Claro;-78.506174;-0.218365;1456750884
3G;Claro;-78.484039;-0.147324;1456750886
3G;Claro;-78.482059;-0.181723;1456750886
3G;Claro;-78.491592;-0.149002;1456750886
3G;Claro;-78.49250793457;-0.20942687988281;1454144229
3G;Claro;-78.491135;-0.209015;1456750887
3G;Claro;-78.492465;-0.204965;1456750887
3G;Claro;-78.490219;-0.246048;1456750888
3G;Claro;-78.482894897461;-0.18608093261719;1454334330
3G;Claro;-78.498001098633;-0.092697143554688;1452950910
3G;Claro;-78.499597;-0.201944;1456750883
3G;Claro;-78.496627807617;-0.19844055175781;1453207185
3G;Claro;-78.476528;-0.176593;1456223895
3G;Claro;-78.507767;-0.220871;1456750884
3G;Claro;-78.503494;-0.232224;1456750884
3G;Claro;-78.492813;-0.195389;1456750885
3G;Claro;-78.474655;-0.145569;1453817264
3G;Claro;-78.500404;-0.193291;1456750885
3G;Claro;-78.489761;-0.212631;1454144144
3G;Claro;-78.49250793457;-0.21217346191406;1454144176
3G;Claro;-78.495005;-0.221537;1455697380
3G;Claro;-78.488045;-0.200157;1456750887
3G;Claro;-78.424029;-0.327145;1456750888
3G;Claro;-78.493881225586;-0.20256042480469;1453207616
3G;Claro;-78.508575;-0.22135;1456750884
3G;Claro;-78.492783;-0.20668;1456750884
3G;Claro;-78.485641479492;-0.20805358886719;1453801115
3G;Claro;-78.492966;-0.209885;1454144227
3G;Claro;-78.492508;-0.207367;1454144316
3G;Claro;-78.507081;-0.224166;1456750882
3G;Claro;-78.493881;-0.197067;1453211652
2G;Claro;-78.46753;-0.160838;1456750884
3G;Claro;-78.491821;-0.212173;1454144162
3G;Claro;-78.511946;-0.199003;1456750887
3G;Claro;-78.492508;-0.20874;1454144291
3G;Claro;-78.49250793457;-0.20668029785156;1454144492
3G;Claro;-78.492508;-0.206337;1456750887
3G;Claro;-78.404225;-0.221983;1456750888
2G;Claro;-78.472226;-0.29912;1456750890
3G;Claro;-78.349522;-0.223603;1456750894
3G;Claro;-78.471909;-0.118561;1456750894
3G;Claro;-78.49250793457;-0.20668029785156;1454144343
3G;Claro;-78.491135;-0.21698;1454144044
3G;Claro;-78.515853881836;-0.21354675292969;1454158739
3G;Claro;-78.473055;-0.143484;1456750892
3G;Claro;-78.484426;-0.154046;1456750892
3G;Claro;-78.481064;-0.170517;1456750892
2G;Claro;-78.472183;-0.173447;1456750893
2G;Claro;-78.49216;-0.182667;1456750892
3G;Claro;-78.52272;-0.220871;1455377254
3G;Claro;-78.481521606445;-0.16548156738281;1453373805
3G;Claro;-78.457901;-0.210251;1456750899
2G;Claro;-78.506355;-0.083542;1456750899
3G;Claro;-78.338035;-0.233856;1456750894
3G;Claro;-78.47509;-0.143559;1456750894
3G;Claro;-78.477401733398;-0.17646789550781;1453538548
3G;Claro;-78.499419;-0.095057;1456750899
3G;Claro;-78.477401733398;-0.17784118652344;1455371276
3G;Claro;-78.500582;-0.094923;1456750899
3G;Claro;-78.496628;-0.156555;1456750899
2G;Claro;-78.452339;-0.263329;1456750900
3G;Claro;-78.525731;-0.249712;1456750905
3G;Claro;-78.496857;-0.146942;1456750899
3G;Claro;-78.522720336914;-0.34950256347656;1455539564
3G;Claro;-78.563747;-0.301094;1456750900
3G;Claro;-78.493881;-0.111237;1455705332
2G;Claro;-78.503823;-0.107392;1456750901
3G;Claro;-78.495816;-0.136018;1456750901
3G;Claro;-78.50441;-0.239639;1456750904
3G;Claro;-78.456802;-0.064545;1456750901
3G;Claro;-78.479637;-0.181103;1456750907
3G;Claro;-78.484268188477;-0.15724182128906;1456165884
3G;Claro;-78.488388061523;-0.15586853027344;1456165827
3G;Claro;-78.503681;-0.225474;1456750905
3G;Claro;-78.473282;-0.174408;1456750906
3G;Claro;-78.473281860352;-0.15449523925781;1456166238
3G;Claro;-78.502011;-0.208574;1456750907
3G;Claro;-78.488388061523;-0.15449523925781;1456165808
3G;Claro;-78.495843;-0.161166;1456162348
3G;Claro;-78.493293;-0.189874;1456750907
3G;Claro;-78.502075;-0.20672;1456750907
3G;Claro;-78.49250793457;-0.14213562011719;1456165642
3G;Claro;-78.474655;-0.176926;1456223846
3G;Claro;-78.48014831543;-0.15724182128906;1456165937
3G;Claro;-78.412823;-0.309969;1456750915
3G;Claro;-78.51914;-0.253961;1456750914
3G;Claro;-78.531818;-0.278263;1456750916
3G;Claro;-78.41497;-0.307725;1456750915
2G;Claro;-78.443123;-0.294845;1456750915
2G;Movistar;-78.472137;-0.154495;1456930973
2G;Movistar;-78.473281860352;-0.15449523925781;1456950602
2G;Movistar;-78.474741;-0.154397;1456950791
2G;Movistar;-78.476458;-0.153456;1456950912
2G;Movistar;-78.479532;-0.160307;1456951175
2G;Movistar;-78.486884;-0.156008;1456951412
2G;Movistar;-78.477401733398;-0.12840270996094;1456931622
2G;Movistar;-78.467641;-0.136173;1456951793
2G;Movistar;-78.476881;-0.157778;1456951945
2G;Movistar;-78.485655;-0.173976;1456952093
2G;Movistar;-78.491569;-0.200529;1456957785
2G;Movistar;-78.488767;-0.192483;1456960634
2G;Movistar;-78.476715;-0.169601;1456961884
2G;Movistar;-78.477858;-0.176335;1456961994
2G;Movistar;-78.478546;-0.180817;1456962476
2G;Movistar;-78.482793;-0.162723;1456963879
2G;Movistar;-78.483483;-0.16352;1456964015
2G;Movistar;-78.470078;-0.164108;1456964570
2G;Movistar;-78.449906;-0.18119;1456964975
2G;Movistar;-78.481203;-0.139999;1456966746
2G;Movistar;-78.504867553711;-0.11192321777344;1456949552
2G;Movistar;-78.497654;-0.161071;1456969888
2G;Movistar;-78.467317;-0.139689;1457005972
2G;Movistar;-78.468757;-0.144486;1457006088
2G;Movistar;-78.459463;-0.213203;1457007183
2G;Movistar;-78.484726;-0.243988;1457007243
2G;Movistar;-78.484268188477;-0.23689270019531;1456988089
2G;Movistar;-78.443069;-0.342761;1457009063
2G;Movistar;-78.4323;-0.349575;1456992140
2G;Movistar;-78.493881225586;-0.11741638183594;1457031878
2G;Movistar;-78.493881;-0.117416;1457054110
2G;Movistar;-78.501201;-0.171187;1457111534
2G;Movistar;-78.496996;-0.164217;1457113728
2G;Movistar;-78.500082;-0.169865;1457113756
2G;Movistar;-78.496627807617;-0.15586853027344;1457094226
2G;Movistar;-78.500117;-0.143098;1457114179
2G;Movistar;-78.482256;-0.105269;1457117717
2G;Movistar;-78.473308;-0.142841;1457118707
2G;Movistar;-78.490026;-0.103288;1457140027
3G;Claro;-79.876099;-2.253571;1457147420
2G;Movistar;-78.414181;-0.098288;1457151402
2G;Movistar;-78.400133;-0.088334;1457151552
2G;Movistar;-78.420069;-0.097678;1457151863
2G;Movistar;-78.393035;-0.085362;1457151953
2G;Movistar;-78.385041;-0.098638;1457152157
2G;Movistar;-78.374231;-0.091894;1457152253
2G;Movistar;-78.362297;-0.093218;1457152367
2G;Movistar;-78.366165;-0.09819;1457132623
2G;Movistar;-78.354034;-0.108032;1457152453
2G;Movistar;-78.361874;-0.113468;1457152517
2G;Movistar;-78.361253;-0.12592;1457152623
2G;Movistar;-78.359995;-0.130987;1457153717
2G;Movistar;-78.355624;-0.142863;1457135785
2G;Movistar;-78.398819;-0.161209;1457153973
2G;Movistar;-78.343104;-0.174234;1457154068
2G;Movistar;-78.339615;-0.186996;1457134388
2G;Movistar;-78.337326;-0.185806;1457154184
2G;Movistar;-78.340172;-0.18574;1457154288
2G;Movistar;-78.36067199707;-0.12428283691406;1457135948
2G;Movistar;-78.414001;-0.180817;1457156048
2G;Movistar;-78.417958;-0.094659;1457156908
2G;Movistar;-78.424667;-0.103134;1457157064
2G;Movistar;-78.467529;-0.136137;1457182033
2G;Movistar;-78.491077;-0.159508;1457183063
2G;Movistar;-78.466687;-0.159154;1457189484
2G;Claro;-79.097556;-2.483974;1457340490
3G;Claro;-78.93544;-2.532157;1457340565
3G;Claro;-78.911414;-2.5414;1457340650
2G;Claro;-78.935898;-2.518387;1457340760
2G;Claro;-78.950765;-2.499759;1457341011
2G;Claro;-78.919009;-2.556369;1457341975
3G;Claro;-78.88823;-2.702883;1457343391
3G;Claro;-78.875264;-2.803574;1457344642
3G;Claro;-78.993819;-2.893721;1457346333
3G;Claro;-78.983994;-2.896194;1457346397
2G;Movistar;-78.434051;-0.206739;1457368724
2G;Movistar;-78.437859;-0.188963;1457368908
4G;Claro;-78.510307;-0.21901;1457376380
2G;Movistar;-78.490648;-0.160495;1457381291
2G;Movistar;-78.487404;-0.162973;1457381576
2G;Movistar;-78.489518;-0.17081;1457381786
2G;Movistar;-78.489499;-0.172341;1457381887
2G;Movistar;-78.496971;-0.176239;1457382866
2G;Movistar;-78.498344;-0.169086;1457383697
2G;Movistar;-78.49332;-0.172428;1457383778
3G;Claro;-78.530960083008;-0.25062561035156;1457441865
4G;Claro;-78.520232;-0.24966;1457468096
3G;Claro;-79.963213;-2.089251;1457554132
2G;Claro;-78.405924;0.053769;1457572895
3G;Claro;-79.912415;-2.222474;1457725527
3G;Claro;-79.95015;-2.092406;1457741962
3G;Claro;-79.847946166992;-2.1691131591797;1457822011
3G;Claro;-78.522003;-0.3865;1457875046
4G;Claro;-78.482755;-0.152137;1457968592
3G;Claro;-79.906998;-2.098846;1458005557
2G;Movistar;-78.504141;-0.241659;1458091743
2G;Movistar;-78.509746;-0.235138;1458091817
2G;Movistar;-78.482577;-0.1951;1458252117
2G;Movistar;-78.476028;-0.178528;1458242831
2G;Movistar;-78.477859;-0.18013;1458291210
2G;Movistar;-78.468195;-0.165348;1458291404
2G;Movistar;-78.399183;-0.219811;1458292124
3G;Claro;-79.888047;-2.060379;1458339883
3G;Claro;-79.902725;-2.252121;1458349462
4G;Claro;-78.472065;-0.302451;1458422068
3G;Claro;-79.882635;-2.226996;1458437075
3G;Claro;-79.901497;-2.232578;1458515187
3G;Claro;-79.951774;-2.056098;1458527705
3G;Claro;-79.953964;-2.049637;1458508156
3G;Movistar;-78.485641479492;-0.17646789550781;1446207899
3G;Movistar;-79.894638061523;-2.1443939208984;1442510711
3G;Movistar;-78.533706665039;-0.36048889160156;1424211108
3G;Movistar;-79.595260620117;-1.9699859619141;1444728942
2G;Movistar;-78.509038;-0.242003;1458554471
3G;Movistar;-78.600997924805;-0.59669494628906;1423091199
3G;Movistar;-78.543319702148;-0.40168762207031;1425795387
2G;Movistar;-78.53022;-0.364075;1458554471
3G;Movistar;-78.517227172852;-0.21080017089844;1446571251
2G;Movistar;-78.514649;-0.251523;1458554471
3G;Movistar;-78.521347045898;-0.20668029785156;1423514004
3G;Movistar;-79.201126098633;-2.4753570556641;1446570823
2G;Movistar;-78.494759;-0.208173;1458554471
3G;Movistar;-78.511734008789;-0.21080017089844;1446571263
3G;Movistar;-77.93083190918;-1.5140533447266;1444892102
3G;Movistar;-77.73307800293;-1.0361480712891;1451669008
3G;Movistar;-79.873687;-2.10154;1383664451
3G;Movistar;-79.882316;-2.130661;1383664452
3G;Movistar;-79.931716918945;-2.1416473388672;1439470272
3G;Movistar;-78.283767700195;0.010299682617188;1436955228
3G;Movistar;-79.876808;-2.169764;1458554471
3G;Movistar;-79.89875793457;-2.1718597412109;1454880605
3G;Movistar;-78.000869750977;-1.5016937255859;1444892109
3G;Movistar;-79.898209;-2.139999;1383664477
3G;Movistar;-79.894638061523;-2.1869659423828;1446240228
3G;Movistar;-79.874306;-2.097549;1383664451
3G;Movistar;-79.88639831543;-2.1334075927734;1441322564
3G;Movistar;-79.882146;-2.138812;1383664453
3G;Movistar;-79.907341;-2.129288;1383664458
3G;Movistar;-79.89875793457;-2.1210479736328;1430810010
3G;Movistar;-79.90686;-2.113907;1383664458
3G;Movistar;-79.901504516602;-2.1443939208984;1439470202
3G;Movistar;-79.890518188477;-2.1553802490234;1442489302
3G;Movistar;-79.892273;-2.155082;1458554472
3G;Movistar;-79.887771606445;-2.1704864501953;1458554472
3G;Movistar;-79.887522;-2.14789;1458554472
3G;Movistar;-79.467544555664;-2.3188018798828;1437905223
3G;Movistar;-78.544692993164;-0.40306091308594;1425795492
3G;Movistar;-78.518600463867;-0.21354675292969;1445287354
3G;Movistar;-78.614730834961;-0.88233947753906;1438797656
2G;Movistar;-78.500302;-0.205963;1458554471
3G;Movistar;-78.508987426758;-0.21217346191406;1442481302
3G;Movistar;-78.540573120117;-0.29731750488281;1449568832
3G;Movistar;-79.036331176758;-3.0576324462891;1448804635
3G;Movistar;-79.945449829102;-1.5126800537109;1430845479
3G;Movistar;-78.52409362793;-0.20805358886719;1423091202
3G;Movistar;-78.529586791992;-0.36460876464844;1424211144
3G;Movistar;-79.913864135742;-2.1334075927734;1431124450
3G;Movistar;-79.883651733398;-2.1883392333984;1427823794
3G;Movistar;-79.911117553711;-2.1663665771484;1458554471
3G;Movistar;-78.00910949707;-1.4852142333984;1451307824
3G;Movistar;-79.912490844727;-2.1718597412109;1458554471
3G;Movistar;-79.913864135742;-2.1732330322266;1458554471
3G;Movistar;-79.889144897461;-2.1320343017578;1439470279
3G;Movistar;-79.874725;-2.05307;1383664477
3G;Movistar;-79.923477172852;-2.1334075927734;1430132931
3G;Movistar;-78.613358;-0.971603;1458554471
3G;Movistar;-79.883651733398;-2.1979522705078;1450765334
3G;Movistar;-78.469161987305;-0.26847839355469;1437305380
3G;Movistar;-79.915237426758;-2.1718597412109;1458554471
3G;Movistar;-79.902577;-2.144351;1383664458
3G;Movistar;-79.894638061523;-2.1279144287109;1440200246
3G;Movistar;-79.891891479492;-2.1595001220703;1458554472
3G;Movistar;-79.897384643555;-2.1814727783203;1454003185
3G;Movistar;-79.913864135742;-2.1443939208984;1438529825
3G;Movistar;-79.902877807617;-2.1581268310547;1458554472
3G;Movistar;-79.917984008789;-2.1443939208984;1457260539
3G;Movistar;-79.874382;-2.153664;1458554472
3G;Movistar;-79.897384643555;-2.1512603759766;1439981898
3G;Movistar;-78.540573120117;-0.39756774902344;1425795387
2G;Movistar;-78.512125;-0.225502;1458554471
3G;Movistar;-78.506240844727;-0.21080017089844;1423091202
3G;Movistar;-78.506240844727;-0.19569396972656;1425888928
3G;Movistar;-78.506240844727;-0.25062561035156;1451892112
3G;Movistar;-78.60237121582;-0.58982849121094;1440150993
3G;Movistar;-78.537826538086;-0.39619445800781;1425795387
3G;Movistar;-78.508987;-0.239639;1458554471
2G;Movistar;-78.507958;-0.20806;1458554471
3G;Movistar;-78.430709838867;-0.34950256347656;1452371538
3G;Movistar;-78.396377563477;-0.22178649902344;1446193754
3G;Movistar;-78.526840209961;-0.39482116699219;1449012300
3G;Movistar;-79.89616;-2.167992;1458554471
3G;Movistar;-79.902877807617;-2.1636199951172;1458554471
3G;Movistar;-79.905125;-2.126167;1383664458
3G;Movistar;-79.896011352539;-2.1952056884766;1432571374
3G;Movistar;-79.879531860352;-2.1430206298828;1431269227
3G;Movistar;-79.900131225586;-2.1334075927734;1435538378
3G;Movistar;-77.13020324707;0.084457397460938;1446480099
3G;Movistar;-78.064041137695;-1.5044403076172;1457607644
3G;Movistar;-79.928970336914;-2.1622467041016;1427375664
3G;Movistar;-79.916610717773;-2.0922088623047;1425240899
3G;Movistar;-77.823715209961;-0.62004089355469;1450194863
3G;Movistar;-79.919517;-2.164845;1458554471
3G;Movistar;-79.891891479492;-2.1306610107422;1441322501
3G;Movistar;-77.333450317383;0.050125122070312;1456687620
3G;Movistar;-79.911117553711;-2.1800994873047;1458554471
3G;Movistar;-79.917984008789;-2.1306610107422;1426567181
3G;Movistar;-79.883651733398;-2.1237945556641;1447696306
3G;Movistar;-79.883651733398;-2.1787261962891;1458554472
3G;Movistar;-79.928970336914;-2.1622467041016;1439246343
3G;Movistar;-79.89875793457;-2.1595001220703;1458554471
3G;Movistar;-79.887771606445;-2.1265411376953;1439847314
3G;Movistar;-79.906483;-2.169628;1458554472
3G;Movistar;-79.894638061523;-2.1279144287109;1440709960
3G;Movistar;-79.898219;-2.157255;1458554472
3G;Movistar;-79.901047;-2.170258;1458554472
3G;Movistar;-79.907684;-2.165565;1458554472
3G;Movistar;-79.88639831543;-2.1581268310547;1442583365
3G;Movistar;-79.911117553711;-2.1402740478516;1441854033
3G;Movistar;-79.948626;-2.12976;1383265661
3G;Movistar;-79.889694;-2.169113;1458554472
3G;Movistar;-79.898758;-2.169571;1458554472
3G;Movistar;-79.898366;-2.169113;1458554472
3G;Movistar;-79.88699;-2.153654;1383664453
3G;Movistar;-79.896011352539;-2.1855926513672;1431202871
3G;Movistar;-79.885025024414;-2.1402740478516;1449681560
3G;Movistar;-79.879531860352;-2.1691131591797;1458554472
3G;Movistar;-79.910993;-2.17573;1458554472
3G;Movistar;-79.900131;-2.147827;1458554472
3G;Movistar;-79.916610717773;-2.1855926513672;1445591471
3G;Movistar;-79.890134;-2.160426;1458554472
3G;Movistar;-79.886856;-2.174606;1458554472
3G;Movistar;-79.900131225586;-2.1553802490234;1458554472
3G;Movistar;-79.917984008789;-2.1581268310547;1440873930
3G;Movistar;-79.891663;-2.182846;1458554472
3G;Movistar;-79.869918823242;-2.1086883544922;1426341086
3G;Movistar;-79.898758;-2.166138;1458554473
3G;Movistar;-79.916610717773;-2.1389007568359;1441526465
3G;Movistar;-79.891205;-2.173576;1458554472
3G;Movistar;-79.905624389648;-2.1759796142578;1458554473
3G;Movistar;-79.883137;-2.173233;1458554472
3G;Movistar;-79.891891479492;-2.1279144287109;1441796380
3G;Movistar;-79.898071;-2.151947;1458554472
3G;Movistar;-79.890518188477;-2.1553802490234;1458554473
3G;Movistar;-79.906156;-2.11901;1383664458
3G;Movistar;-79.8883;-2.174606;1458554472
3G;Movistar;-79.894987;-2.164204;1458554473
3G;Movistar;-79.875412;-2.168839;1458554473
3G;Movistar;-79.869918823242;-2.1526336669922;1458554473
3G;Movistar;-79.905624389648;-2.1279144287109;1438616912
3G;Movistar;-79.879531860352;-2.1416473388672;1435156414
3G;Movistar;-79.900858;-2.178726;1458554473
3G;Movistar;-79.900131225586;-2.1443939208984;1440661954
3G;Movistar;-79.904251098633;-2.1800994873047;1458554473
3G;Movistar;-79.882278442383;-2.1526336669922;1458554473
3G;Movistar;-79.923477172852;-2.1636199951172;1441405746
3G;Movistar;-79.905624389648;-2.1526336669922;1457766832
3G;Movistar;-79.915237426758;-2.1883392333984;1447573421
3G;Movistar;-79.867172241211;-2.1416473388672;1442357748
3G;Movistar;-79.890518;-2.162621;1458554473
3G;Movistar;-79.90837097168;-2.1608734130859;1446464774
3G;Movistar;-79.883651733398;-2.1320343017578;1441408238
3G;Movistar;-79.89875793457;-2.1718597412109;1458554474
3G;Movistar;-79.90837097168;-2.1595001220703;1448793231
3G;Movistar;-79.916610717773;-2.1869659423828;1439489466
3G;Movistar;-79.874038696289;-2.0908355712891;1442357748
3G;Movistar;-79.912490844727;-2.1320343017578;1438293601
3G;Movistar;-79.896599;-2.182897;1458554474
3G;Movistar;-79.874038696289;-2.0798492431641;1442357748
3G;Movistar;-79.893264770508;-2.1512603759766;1458554474
